4946172,21714
9262,
18800,12043
10671,10678
10675,10678
10480,14856
10678,102676
17109,512223
24316,18917
1346024,879961
900651,12905
43638,4256132
4256132,
21714,18415
24783,49246
22086,
41716,1478096
238945,682695
1482995,53485
130620,147468
3682803,143228
32563,18417
5446526,3736927
15593,9453
4889026,14714
32282,5233610
1426135,241422
9461,12242
420315,
32563,32563
14015,
1262437,10678
10675,14856
10678,10675
10679,
102676,17109
900651,1346024
1100049,12905
43638,316637
4256132,
636398,1375178
1044539,24248
25696,1532961
23868,25708
2095614,24248
620344,1216584
890560,412839
2816125,24238
3915314,1289070
23886,412839
317399,625905
23608,64330
1341328,614982
380600,
1118383,2095614
24248,1375178
636398,91802
2091871,1853159
1375178,636398
380600,1044539
1066639,24248
379959,
636398,1375178
379959,24248
1066639,1044539
380600,
4317966,636398
1375178,504386
1364412,1293100
871665,
1192356,987771
24012,1260667
1249879,1253932
181498,1146186
5026953,789401
636398,1375178
1338437,1213684
758476,757035
14571,69860
14568,14590
621746,28446
582201,14586
31953,14686
14572,582892
14573,18086
14772,4903599
63201,1172321
383085,209549
32766,32741
359934,177995
51324,1155146
321218,63300
11810,14772
33069,81064
33081,32596
32968,177777
32950,14945
14944,14923
32913,14935
32897,33608
33501,
784474,14865
33587,786006
671331,66332
897306,784464
786004,251724
33544,4715788
85070,9073
78290,466424
55006,992374
3641032,
703505,9233
11862,587099
1279027,
11862,26616
587099,
5498260,58403
9646,70799
157923,8964
12342,35393
65584,
10006,34871
794510,9627
8964,65584
8964,1287450
5231993,200794
570702,
1179252,9627
58970,21234
17169,1262218
22594,5851281
101267,101267
5821069,23438
135795,9625
115937,42054
31914,549660
9625,280877
10377,43228
1319110,1519091
475497,151188
1491905,30664
447091,167053
129467,24370
16668,
10387,158548
184330,5692915
9625,10130
90699,310178
22356,523976
9822,382984
13370,1900859
292495,101710
12938,218792
214587,77028
33253,81076
81072,298103
54449,628198
298007,297971
77992,1401473
39067,206969
1245336,26297
53235,629549
32308,1208296
936523,18232
1122344,572778
47112,681503
1079818,518824
497624,333815
53893,505737
4185903,16152
44744,9623
645817,2266890
9625,348233
3315099,10344
32233,740622
5651630,309508
61562,76606
31458,664231
11559,999822
31965,27979
61598,35729
32335,443209
42746,176106
894236,692957
17379,51439
123857,235503
61562,117220
70556,733242
1959833,83464
37337,45967
86504,37007
27986,61574
88194,150840
323915,107063
287723,14608
2289460,463687
85956,85070
66846,1849714
220923,83478
928342,52373
10382,53545
15398,5639034
9073,51720
16008,10350
33155,23427
2016710,89485
339929,227427
1473203,10130
316924,361773
3781456,211141
847404,566535
120737,203080
758405,18180
848473,390859
20119,
37779,848473
9131,182287
143811,107736
41566,10580
1163941,107736
5110053,25237
4719433,1364814
19542,
161579,23261
22418,12522
24075,12506
165777,373731
780294,651556
3471571,5384088
1122541,174718
3706430,58176
19762,199634
366482,386073
520337,174475
107060,106840
28948,651098
422333,422189
411622,422296
411605,1553034
605473,422308
22945,37749
422224,343810
617988,13022
12313,184336
598790,1930013
345943,60450
177549,3366871
259461,37736
213125,208429
297714,95263
201639,96349
178661,202243
154953,224611
164042,253198
30223,353162
32881,323506
237126,25323
67942,58793
196546,538600
72948,114245
2180859,80948
801656,48271
191535,787272
93276,308649
110525,934041
196241,903866
125127,75136
353261,75136
440774,95319
44092,104439
12189,12529
12349,12191
314158,12345
19921,349982
147006,1426529
747177,141785
35513,883860
36848,572075
1014950,12158
1053817,552983
12162,12157
12083,12145
12144,12146
12159,12160
12148,12147
12193,340877
11824,128187
1102208,441601
12096,12097
12102,12099
12101,12133
12132,12109
12134,12112
12131,12115
12124,12125
12119,12129
12126,12128
12120,12122
895871,80001
37749,1038175
19919,12192
441228,743046
116677,11826
678081,224770
462874,190562
161753,154608
104364,373731
955177,14151
24387,48631
12190,12173
11828,12178
12176,12188
12535,12994
23139,76944
1934866,889498
12524,891352
638686,1529627
13661,19777
983036,110008
71798,345328
203197,
23731,23733
1135437,2565091
77766,287901
23741,3098978
12535,332693
266916,1165047
266928,12994
790995,873968
972035,12186
1431499,679606
269269,441014
353288,12181
308731,2584388
12183,12182
12185,19906
12179,12177
12191,1342935
209309,871024
12175,209312
19906,5304228
339370,370373
12174,12172
314281,3197151
1352217,12171
24077,1567916
12170,1468418
12167,40877
12169,12166
12168,607634
765240,111801
454008,899963
12164,1102231
14936,1102223
12161,12165
12149,12151
1372038,12150
19926,12163
307958,454034
12156,87667
12153,146586
1102213,14938
1015136,12152
1015206,468113
12155,1229205
12348,349982
2069791,605433
210448,728392
380769,948746
12526,72046
158468,3471304
212323,846996
27719,14520
176471,93160
365878,12525
487232,702423
800491,52993
232052,1054543
1582723,1350271
519405,104875
62650,
87994,395654
546229,962581
266450,2885740
273981,519721
479503,62616
1179934,212271
260957,724738
76345,33366
19762,103599
854456,334480
231789,656255
439344,532828
532828,210577
1324583,210577
48713,144902
779165,779165
779165,416509
491940,83259
486570,398350
65947,171638
544154,143975
347924,382873
5228517,179980
1005760,440623
57706,45589
925386,11746
11797,11744
11751,11750
11743,15169
11749,11747
1553307,463128
16802,58496
512814,231271
264979,21553
952653,799007
2415647,30223
644326,5218620
34946,5210555
27836,15079
225918,88478
5084133,1138868
33734,28111
1713805,55452
623366,59233
11831,373731
12526,28513
27278,64021
124488,112019
53710,160882
53706,48521
11844,
53711,12973
17710,16907
39358,280128
811864,473231
1240181,901172
150332,785336
95281,302281
111147,86140
964303,86140
187555,78865
964286,545978
689572,201929
273041,37457
1007451,941206
46409,106840
553961,106840
174475,34219
1319244,1231459
199160,923745
341954,103730
925386,11745
1363258,11752
11750,1472684
4232819,11751
11743,11746
11744,11797
18018,55477
425544,1508508
223233,11975
12006,12010
73681,1366987
899649,11738
11736,11784
1218972,598501
26618,427307
91271,479548
478573,511356
75585,11794
20303,22639
1116038,1040386
907721,4068285
715645,1005760
209918,1212301
3358002,16397
440680,440653
326459,923664
1079551,397828
530609,1204834
451281,421708
722354,1517890
124646,656081
440335,1162991
616904,96335
80393,3135173
1446022,144928
2726152,1176534
2014388,390916
1110474,70798
49718,22811
955984,812504
1168290,458830
444082,55320
148130,645427
787160,235186
23705,1007558
60777,864730
530522,1933724
15451,373731
358063,71284
1059064,37286
257089,358063
617988,212318
991101,212322
153798,1285911
581776,777521
3838253,1157895
853505,14151
480037,134990
165882,14148
93136,105168
77193,62466
62478,1080642
11857,11857
893264,893264
157396,632107
11858,128638
11839,1567506
11838,237368
4702589,225844
2378609,285065
1599251,13022
34484,11835
4831452,471885
1308099,963943
11834,374380
12313,323968
361266,291557
48518,1340288
23053,48518
846815,846829
661663,1064995
377798,80265
1015236,928973
48524,843436
96295,70152
239823,53717
985409,1008068
11844,238964
355828,373731
11875,114822
12505,19721
1186167,921300
1408151,713950
200259,1305209
1012774,1957517
1482074,775925
601693,220250
78788,77438
1079850,45534
1080880,76979
1224942,1238567
35070,85030
2207667,1008548
963301,30820
1213928,267211
346814,128159
4451434,1245371
24892,651502
25391,785888
239129,317002
35122,85056
4920523,4920523
150276,1243098
24625,1245878
886784,84862
851991,84802
500093,500156
60691,1149754
500100,1256085
85150,1245839
59993,1323686
500145,84773
84769,84867
23890,963688
1020308,4005029
157468,157468
1192221,1171458
24314,572721
71470,23781
448374,335025
1135715,1245565
71490,865610
886798,1135687
369891,1245602
180181,10137
24015,131834
11614,2282314
845825,1286444
25327,25324
3249689,1928583
3347752,1003772
1137055,154072
91820,787978
53802,778165
603914,1326394
148161,982196
11615,739159
85051,42031
60688,154242
85056,1231211
77430,144477
77337,49266
35060,35058
83491,518929
84951,203358
85000,16159
389715,36647
42031,260149
22566,355795
10517,18757
35070,10274
10272,335092
16413,298745
1135588,942206
280811,169136
236257,275555
1047783,139417
521471,1604068
662534,1150012
1016274,1016269
1054536,3347662
395867,395846
1038711,374225
28805,374018
1212060,1055757
1250754,25200
468608,22629
137564,577998
5035904,313546
17118,12196
999898,992837
3786061,3602452
238939,17046
712216,3602920
15757,17045
61272,79262
1652354,4268567
30849,500170
1148502,28487
1149754,490646
12279,387041
4920523,10290
1144935,25391
601389,83556
666762,1506969
44161,3892687
1015132,18847
1549147,1885302
1277991,147248
58983,1064196
329071,24770
11072,10085
24825,10896
10896,10086
150861,5014341
10842,10102
10054,10066
10053,10891
10052,10295
10894,150901
767528,10067
10036,10050
1073306,37102
2207171,10084
11342,10220
47471,10001
1157556,879835
27711,25058
20591,
83552,1148473
28307,20754
73494,93977
4880045,1029429
1228485,16310
1087609,71944
73574,1014478
10300,230864
574587,20903
90681,119766
4886348,10302
1102061,86624
10298,10298
1102042,1102050
147498,1014292
10286,38528
10284,10284
3313686,38469
130931,35111
10283,35129
73782,38613
73767,10280
284126,1522690
1183817,1522650
10277,45568
9920,10276
18759,45546
1161747,3512341
10290,11134
150339,10273
969628,150299
85106,980224
85127,85133
150276,43158
220239,4920523
913609,987944
76309,264526
275686,10138
312838,380814
22590,1330731
1059785,770745
794728,19625
899708,19629
4436593,196495
13498,1586196
354328,185143
138543,689236
45336,45193
45193,472261
2555881,1158610
334969,1376980
666886,1224576
801668,13641
13566,1374692
35979,325024
10135,149460
1567324,74041
9689,1179110
379794,168933
10140,81169
298745,215860
9304,11130
109424,11131
655841,201011
4920971,11132
648387,4920523
305656,18412
912472,1546203
1597788,1105511
1559080,2158714
848828,233891
14128,23256
438241,2690060
65048,1087257
1087326,348190
23564,70583
559823,42032
88887,42013
342476,117696
1051681,249863
106431,192205
63254,367255
367428,591743
116962,48135
33121,17509
188101,2903677
1358498,1109813
2413188,207422
654984,26565
1402996,941167
1471996,1472013
420339,386176
1109866,201931
38547,40483
16426,1311068
170327,620476
17836,361599
1099941,3119229
1099882,703716
166366,28800
1379226,17351
19620,17625
26011,287346
486623,4898456
1254450,3047365
19709,3902951
730736,3045702
297805,1176797
74235,88571
55612,80632
218787,116962
266339,188006
35859,
4998006,5219532
1030480,
1351360,9430
40965,610057
316637,9428
906890,992792
50517,
332444,982640
677283,596577
1180605,643654
9223,9249
9335,
10279,26919
9410,
23372,23527
1224121,72093
72093,202560
114035,902973
364920,114212
235292,
114035,114212
364920,114035
217915,
114035,264793
114035,146417
241394,
114212,114035
299200,139078
199198,
114035,114212
114035,264793
114035,217915
114035,252130
114035,264793
114035,114212
4810774,
114035,264793
27281,9422
1053679,29016
25427,
51671,69953
18954,846555
712319,710532
770956,419127
276211,
21879,956113
26106,3932611
33795,12363
12677,3417606
41956,29955
132941,1480075
26800,407241
149355,10143
43627,
23208,21331
1297850,
9175,40362
50778,49555
40362,1559704
19542,4886535
1345735,84064
161123,
19542,43627
11039,1559704
70366,43627
14128,220250
82871,340366
1372651,65032
14128,19542
229292,9066
45144,45152
300218,45152
21545,9066
9719,346795
152865,13426
11368,9448
10754,427696
11013,10577
86564,
279687,166786
287669,5535878
2675646,144739
4992438,4994634
4995246,
37478,233636
16931,
9217,1226712
717789,565933
502791,
357761,357761
502791,
1364731,5204708
427891,502791
1364731,363438
357761,357761
4806850,131935
502791,315013
363438,
101710,23524
8977,23256
4744517,202560
25562,87226
579465,
420315,21714
103786,420315
13299,4256132
16652,5139938
627532,107368
28453,9241
28193,29293
248592,
9262,59553
9262,16516
9529,9410
4946172,9262
107368,19001
19000,9335
2314425,1190498
13069,
248592,36163
389607,67602
73407,59553
36163,2314425
31707,8977
8977,572789
13600,22831
8977,
8977,572789
342212,794973
22831,24767
22831,8977
2684832,682960
10019,8977
23524,13713
46947,23524
23256,8977
21056,156774
677365,8977
572789,22831
473231,1959473
5711760,28031
23261,
281099,4992438
520532,704352
9282,25175
15245,283339
17831,9335
25175,81881
18417,
4830380,23527
646206,
307564,42636
11457,4841710
166078,79460
73444,83990
127210,4937990
1131669,127210
4881479,88905
728160,9510
33485,794048
43073,18714
15010,
208368,3371005
12824,
316637,88459
4731386,4731386
153505,
59684,19542
351716,392728
549918,22831
418925,739928
36698,94837
2897801,1414525
1166712,1101027
28788,1441141
9907,5699497
92639,912264
626398,1513665
49035,49071
223996,1834212
1833870,462020
739758,120498
48317,
442519,1056645
324247,408806
1191594,96104
239143,302709
11359,460694
2438124,162154
48272,161463
49824,27903
9871,9883
55474,2498079
529153,392728
22831,
328467,19542
19542,59684
232481,759913
696864,104903
123017,55605
3422395,44575
26257,13367
511464,151406
61750,9127
10385,36396
206969,4380383
316595,
3422395,31868
32814,232481
3422395,287680
732509,232481
32814,32820
4380383,1211786
129834,
62681,27439
745885,
281536,1079875
4380383,500468
35127,171439
1174575,33793
111240,34882
31341,16019
33793,50047
1174575,62768
2017431,
33793,62768
33793,97683
31407,15198
62768,
54719,33793
4171268,62768
5056094,769117
726013,2214339
966074,1268756
5346791,628610
733445,5286899
114823,84213
152764,138584
145481,412212
167834,678868
152796,504963
3058292,808262
1134178,1134084
503242,1288272
829349,2550804
2427879,726397
774762,413594
193594,825006
1481326,835693
392111,1352755
1456012,121841
745822,921545
4231139,477543
14046,968121
1341774,713865
1316234,687141
45384,45360
331947,25322
38812,
287093,43497
5769410,49380
4744313,5656080
45360,
45384,5417670
3787051,5499878
45384,
5107429,13272
9724,
1200990,1192279
139177,45384
45384,297804
36311,430968
45384,
4816858,156029
331947,25322
38812,
287093,43497
5769410,49380
5656080,45360
25487,5494910
5494750,
5389339,50241
134476,562658
13272,99630
5107429,9724
1192279,139177
147525,73811
5099628,2888448
164594,455456
455501,
546643,798391
193924,
36311,430968
43497,1440235
4816858,4816858
22370,287741
156029,
4761070,1587924
4760648,4744313
196854,3787051
9221,420315
15478,420315
18568,125037
125662,9410
23523,26646
156881,
11928,26646
23523,9410
599612,
2021624,79394
79396,193206
3760522,
91980,73362
71819,
92902,5522562
567496,114601
50402,108872
74453,
3924849,49858
567496,76377
74453,50402
77632,50402
108872,
5432060,1435540
81558,2969379
79394,159311
3815686,
84487,49858
582195,3075575
111311,385825
91033,
92996,5076667
5076162,
73362,76377
567496,74453
50402,108872
74453,800381
149997,4959885
1138904,
1069573,4932924
81551,76377
567496,386844
453464,
57940,54439
353330,1553930
107116,57965
57963,107117
57968,139693
57940,353330
45961,739058
1553930,
55799,4411937
1237239,5656412
64331,462945
966367,65993
362041,1262478
3485101,3422315
5496394,5615022
47725,63006
1212488,1949589
4752113,63917
63914,80340
2407179,5519741
5640914,192004
938491,79989
360956,1175427
5225889,5492264
578781,196759
1439074,1256023
48588,54993
947366,3450907
4953076,645238
370448,48593
5314510,3606030
248811,3855108
3025668,3169968
5651882,4005083
2160579,4455750
2563507,1577164
591812,1374649
3727340,5691166
1463292,3659790
5703744,5497980
3051009,2262793
339159,1543774
185676,1539982
1445771,1299051
186221,938702
447552,53112
1219918,1560579
3515322,1456654
1190901,1376227
1851074,5208327
1074661,
5636612,35177
150714,19542
18452,5351656
252899,29539
617080,120362
29539,
5351656,5391493
5351656,29539
4992438,4995246
4998370,4993614
29539,4992438
11086,16111
233124,215268
226179,348814
231313,1523376
321400,231323
953768,61864
2338114,233095
215781,144871
28299,215766
779790,513632
23562,1413082
521779,215619
321438,44600
3937840,337366
865627,321458
176737,
188740,316049
1097045,272000
337385,337383
337360,225989
321508,624954
65971,272020
992534,226010
342418,4175122
913110,1431031
55869,321458
337366,271974
271969,232250
271982,226063
337329,248867
226069,3937840
272006,176737
865627,908303
2382839,1262137
52193,
3667937,288022
226153,226179
348814,342414
348525,617865
513501,2067507
250010,314983
538067,1061741
1288053,388793
2329383,319556
1026096,249994
250003,4234828
432567,1061732
1061728,1061731
1038983,1514670
1514598,1214693
1210130,688922
319336,1369581
624954,337350
337353,362053
1339789,337349
215308,215321
215328,65971
92334,1128262
337340,337343
337344,337341
1421746,1128334
225945,319470
749401,226153
233025,233021
337303,847547
48316,38610
310634,1370046
825320,310635
2388118,255968
233018,225884
226179,145159
225891,288022
1538266,492939
215268,473637
2001429,310641
226200,689073
1419564,1136762
362161,362157
571105,224688
362146,362140
321101,321055
59346,925290
321081,1323609
274862,321043
321045,321037
321085,321098
794073,575573
362142,362148
362152,321060
294001,214922
221562,221550
310728,221601
215047,310678
244569,320971
221585,310731
215028,310693
310721,362120
1589295,214950
337329,321522
226069,272024
55869,226063
226051,44600
272020,272013
52193,271985
209537,347978
347972,1213552
1008890,839562
1042086,348012
255946,992385
348021,1213475
255950,99379
83620,1127904
1041502,255915
617865,255939
513501,521663
133678,521658
1424840,1589856
855173,879969
52929,348006
347997,347994
347986,249676
249682,24213
321442,908303
664319,321456
226010,1513758
92321,2382839
271982,271978
337416,337415
337414,337369
337366,1344979
337377,337376
821786,1360635
966421,321438
348814,321449
1431031,255896
1303839,1303838
992534,342414
337412,342418
35209,865627
337399,255901
176737,337408
4175122,3937840
4237580,102860
1296990,3675414
347941,348786
497943,449328
23562,341459
164378,321400
321411,233095
1401586,321397
23561,215802
2338114,449286
449346,215795
449337,1401915
215766,215781
953768,144871
287478,892893
2826734,287494
2787301,534002
61864,2694973
3144903,28299
230505,3010614
1600523,820397
1959431,1959569
767400,
906909,1398938
505698,2158368
518430,3419538
505720,4232945
2158431,230069
543752,
906909,377899
906909,505720
518430,1398938
505698,2158368
4004348,906909
20750,721015
25586,
25586,21671
46053,5045365
315688,21671
1163438,840611
21671,1323561
22283,23256
22831,592152
961706,1323561
25586,46053
50496,21671
21671,25225
22831,24760
1087930,24760
1064911,98594
47288,1495637
1205045,892569
39525,1484181
156032,863274
1691471,1522868
127928,113203
98594,29302
31608,80177
1484181,
47288,20112
127994,58136
80177,1484181
80177,264819
1484181,
35616,39961
26428,213937
5280633,4643897
1495637,1262558
622673,1213908
1459231,1374713
2815888,78402
4426153,243806
31833,3923249
4078776,
1193175,46934
9789,
886501,1237632
31648,86745
172590,403517
31648,
421392,26184
525884,117137
20472,1459537
207176,399709
1145555,102838
225426,1934773
421392,611358
463193,218037
316733,42659
14813,
32074,61191
40606,400220
32074,
16002,5384286
47927,38788
32074,
443858,44409
16223,215986
9129,11119
9129,409512
195766,9380
35102,541537
275565,201101
866049,365023
9131,388280
33716,
17768,275140
147443,101267
9131,34568
15429,439678
439678,9131
45839,272555
446914,132924
721599,88480
146667,52978
182088,22191
76606,801832
165932,154759
200966,3727805
32563,49246
361268,
49246,32563
376648,129187
936375,
174747,49246
38916,
31408,75514
1167703,10759
786738,12824
10754,361268
49246,
13178,174747
49246,129187
13406,420315
32563,49246
274872,79085
24073,402925
9411,156743
137523,49246
5084294,631607
80272,
137523,49246
3099277,129187
49246,
111569,15326
197043,447245
1008541,746157
4992438,324195
682814,9382
9246,
14599,9658
5838945,17263
829699,1152504
697842,834966
1036334,
23371,60097
60107,5782534
1022099,1022119
720579,714280
1142282,1169213
257732,2625350
50939,1152402
1169229,
516694,1588272
1218046,17102
412303,412315
3327932,494468
1500547,1044178
1124972,1543195
1248455,17086
2243925,1600673
557970,869344
774966,574621
1486549,3565807
552150,1461831
14125,4463577
1544779,4398130
17450,1525736
1271342,822382
1164658,1497346
207515,
14122,26143
255535,4488584
4308131,2884970
825142,299628
22292,1141227
243211,22292
1158901,28457
5001820,4995810
10805,82385
10385,491298
16887,388620
1485265,13069
15479,11934
26067,25071
130892,33609
130892,745684
132921,40302
42827,
130892,745684
305578,129202
23275,9410
132921,14671
132921,1380128
187624,54319
852607,
156735,130892
130892,218928
132921,43105
52594,20295
107054,9262
132921,130892
17004,
837557,29972
1589576,243450
1231917,539617
14700,
1181482,44034
11888,20363
583943,5172241
80987,
22448,1517651
1843750,5535878
21053,686607
772260,1004666
249607,1120223
286303,1025615
555784,5172241
254899,743285
1462398,286309
1543670,724769
261171,4104377
1030146,1004606
494266,1503460
1096491,1319730
1387982,736398
601281,1446290
1019413,862831
1479846,157335
1479847,495422
312513,5425029
3933391,5390833
686418,599277
497634,1218508
4330732,336520
1790235,1568139
2203180,1175628
758507,2241612
738823,238102
936375,884618
1317837,266944
778823,14051
2253041,20363
583943,215162
450515,1321356
446457,
1558815,16233
1139294,131805
1372612,1593788
1783275,577939
1802988,690128
12824,299513
667532,68504
16317,274335
1284872,699625
728428,724496
1338916,1306654
880254,719166
1214118,10754
1212683,78389
174162,10754
1139125,10759
78389,3663586
728428,9226
15010,446457
79085,18027
2323709,44788
4992438,4993614
4994106,4998370
4998006,4994634
4997564,4995246
9335,
43638,4256132
4678435,
93489,64617
53224,28775
31538,801228
30625,30778
194043,233636
40606,
400206,30625
867583,
